time,value
1972-10-01,10.7236368190238
1973-01-01,15.4461380888601
1973-04-01,12.5444360583168
1973-07-01,5.08148671891058
1973-10-01,-1.74109226178572
1974-01-01,-1.37218398623931
1974-04-01,-10.1021037893376
1974-07-01,-15.8295947542306
1974-10-01,-13.6314907604703
1975-01-01,-14.1763561366237
1975-04-01,-14.1948954510431
1975-07-01,-17.7056640355406
1975-10-01,-17.3629892560384
1976-01-01,-31.5470456392201
1976-04-01,-29.4203324294873
1976-07-01,-19.5602986289182
1976-10-01,-17.5481462437338
1977-01-01,-25.1886250686637
1977-04-01,-12.4825772538022
1977-07-01,-11.5094632146218
1977-10-01,-16.1920668776026
1978-01-01,-14.3041529507847
1978-04-01,-11.7637219246693
1978-07-01,-4.4383910106089
1978-10-01,-13.6420190396229
1979-01-01,-6.58910985476102
1979-04-01,-11.1937595209141
1979-07-01,-12.5246359750742
1979-10-01,-6.34010793332994
1980-01-01,-7.42486980461942
1980-04-01,-0.412590079945144
1980-07-01,-1.55165702051813
1980-10-01,-4.0174333568352
1981-01-01,-9.02554713836703
1981-04-01,-23.1013727121563
1981-07-01,-19.6606957662142
1981-10-01,-29.2378598870438
1982-01-01,-22.0972474638697
1982-04-01,-16.8657336761653
1982-07-01,-18.1788558189393
1982-10-01,-22.1350729372443
1983-01-01,-20.5123881194825
1983-04-01,-16.8778193059945
1983-07-01,-20.2006954615194
1983-10-01,-19.8174144064157
1984-01-01,-17.7332061010432
1984-04-01,-17.8357369378806
1984-07-01,-12.903214895979
1984-10-01,-15.9635748267011
1985-01-01,-10.758961955726
1985-04-01,-18.3827722368187
1985-07-01,-12.796633214242
1985-10-01,-9.17004294319273
1986-01-01,-2.42956124735662
1986-04-01,-2.50278608495316
1986-07-01,-11.4084853693867
1986-10-01,-2.84532382616184
1987-01-01,-8.02960975547429
1987-04-01,-1.29669570623437
1987-07-01,-3.41553708537116
1987-10-01,-4.90705924005222
1988-01-01,-6.97766878042902
1988-04-01,-1.52109112991033
1988-07-01,-2.25981064260406
1988-10-01,-2.51628174756222
1989-01-01,1.28199882356403
1989-04-01,1.21940559539284
1989-07-01,-10.3072686720217
1989-10-01,-10.4546985845479
1990-01-01,-12.4938413299318
1990-04-01,-16.6076699237087
1990-07-01,-14.6275769090047
1990-10-01,-31.8679178569418
1991-01-01,-29.6355182152949
1991-04-01,-32.5660105749755
1991-07-01,-24.8321534055102
1991-10-01,-36.4422061526114
1992-01-01,-39.139656833824
1992-04-01,-37.9930242591244
1992-07-01,-40.5476961731344
1992-10-01,-37.6203630282279
1993-01-01,-38.1378035891088
1993-04-01,-43.2475142697313
1993-07-01,-47.6305134728243
1993-10-01,-38.7158997887045
1994-01-01,-37.0350474694383
1994-04-01,-37.0467056949545
1994-07-01,-34.958784908175
1994-10-01,-33.6636252121868
1995-01-01,-36.1308263459242
1995-04-01,-33.4038033877028
1995-07-01,-28.5561780500078
1995-10-01,-33.3171157974826
1996-01-01,-40.599628614556
1996-04-01,-41.0686310091833
1996-07-01,-36.6061447179366
1996-10-01,-32.2373490499556
1997-01-01,-32.3273523213065
1997-04-01,-30.5070056365651
1997-07-01,-28.0557948892783
1997-10-01,-29.3067736974397
